6448.17,2324.87,9.0154
6543.4,3688.06,142.414
6475.44,-1747.82,46.5353
9534.68,-1304.05,228.308
3000.66,-3954.58,361.817
2477.05,2919.99,125.534
2330.77,4183.29,104.263
7919.7,-2254.7,-21.512
8970.72,-2573.59,1.12044
7142.12,2488.2,368.981
1754.08,-3489.93,133.88
1268.2,-3947.69,67.6452
2168.2,-3337.45,78.6888
5085.81,68.1511,35.5952
3957.84,3520.67,135.687
2069.66,3915.8,132.531
9780.77,-1625.83,199.262
114.706,24.3,0.058363
-95.4667,-25.0788,-4.53427
6409.58,-1623.54,36.4217
7310.18,-708.178,76.4781
4593.05,-1505.07,27.4576
3103.16,-502.934,-5.01644
5366.8,625.718,-28.5761
6839.56,649.67,-30.7147
3670.13,-2877.42,-15.4605
8571.63,1709.12,-44.6902
5131.43,-337.071,115.857
5876.23,-961.115,23.0671
4012.44,-2590.03,-1.34592
-6487.54,12795,1.0513
-6613.19,12780.9,2.01411
-7131.43,11671.7,15.3502
-7279.08,12157.2,2.82552
-6950.3,12529.2,18.7393
-7329.17,12682.9,5.70932
6635.11,-196.131,-21.1744
4474.24,3447.72,158.988
