-192.021,-287.925,-7.75556
-148.302,84.6738,-21.0814
7130.68,558.759,-41.4606
7230.09,652.073,-21.0032
8492.25,1712.05,-56.8507
8790.27,1099.71,-14.7386
8823.58,188.272,4.44511
4562.15,1730.84,144.356
2006.78,3017.51,144.332
2802.69,4018.14,123.494
2378.7,4744.85,198.355
3956.7,3925.57,125.109
1646.86,3881.19,127.548
1357.41,3902.42,-139.219
1959.66,3814.15,258.117
3223.02,-2188.07,-25.3228
3395,-2975.82,-0.439472
3808.05,-1786.87,41.2073
4141.09,-2182.45,15.0817
5622.22,-2917.66,8.51153
6192.25,-3445.62,-10.5412
4072.3,-3582.82,69.421
4701.52,-2270.19,3.92104
3811.87,-4043.58,322.264
6416,1547.82,7.27184
6455.94,2426.62,5.71606
5864.07,3489.06,8.31344
7101.31,3176.59,178.832
6995.88,2745.71,363.92
7132.73,1448.94,371.093
5023.26,3959.74,272.422
5517.16,1711.17,279.432
5590.29,2239.82,280.759
5239.2,2918.88,273.836
5021.91,3028.91,264.467
5500.1,2162.45,156.508
5080.43,1782.57,174.067
5972.52,-2121.57,67.2513
6424.07,-3024.93,88.6851
6428.15,-2624.15,35.2874
7348.5,-3010.35,17.345
7493.13,-2051.85,-97.5626
7164.27,-2315.98,-12.6504
6851.21,-1967.23,-77.762
6950.36,-2054.48,-85.0158
7953.95,-815.494,64.3992
8679.1,-1952.31,23.1394
9292.04,-1403.07,251.631
2982.77,-3498.49,172.434
-101.485,-5098.34,68.1601
1392.98,-2815.1,39.8432
2896.19,-3004.19,93.9437
2043.71,-3411.07,20.3359
-289.625,-343.013,18.6538
37.0473,-67.3891,1.74518
5034.89,-2354.71,2.30586
3670.13,-2877.42,-15.4605
3515.68,-3832.77,288.465
5833.86,3132.3,-7.29451
7243.16,2152.82,370.563
3704.55,-3360.89,280.923
4114.68,-2373.73,-4.58045
4014.54,4097.51,117.968
3983.07,3934.75,123.159
4003.81,3970.73,117.861
5898.07,1853.34,146.127
5694.56,2269.48,267.859
5961.13,-1418.34,206.161
1387.27,-4132.1,86.0956
4012.44,-2590.03,-1.34592
5708.1,-174.503,0.750777
2280.63,-3042.82,65.2887
6174.49,-3470.63,1.25349
-278.016,4.75688,-8.36647
5028.93,1823.72,174.099
3490.54,4476.61,182.177
2333.5,4183.41,104.79
2648.92,3512.08,153.589
