-270.041,44.922,-21.8391
-135.723,-363.759,-7.75556
8658.33,1444.12,-8.37055
5758.25,-348.974,-25.1874
6259.33,1635.2,5.85293
6653.06,2763.27,20.5589
5853.19,2612.17,12.9664
5467.57,3478.45,146.415
5754.38,3573.26,5.78001
7135.75,3564.51,145.372
5716.21,2003.9,271.583
5054.61,2890.66,271.455
5201.55,2011.2,268.432
4568.4,1661.39,143.479
4712.15,1613.02,144.661
6160.47,-2516.41,64.0777
6933.02,-2572.98,3.574
7610.86,-3003.67,23.5581
8589.11,-2603.62,-23.5254
7229.28,-2144.26,-111.858
6656.36,-1442.03,55.4904
8176.65,-797.57,54.2046
7539.71,-805.048,66.2946
7159.36,-580.144,73.7917
3052.17,-3212.7,139.048
2734.9,-3339.02,146.201
2484.9,-4087.92,153.352
1312.67,-4599.44,140.434
242.212,-3399.69,104.469
1768.39,-3319.24,93.3489
1438.32,-3802.01,59.0707
829.103,-3454.46,-34.3634
906.121,-3343.53,25.9111
1510.02,35.8114,11.9322
1875.03,71.5069,25.7916
1697.77,846.817,94.5652
2928.51,684.372,-1.69284
2636.79,486.748,199.409
3562.09,453.734,77.9733
3079.15,-170.001,-51.6281
2443.52,-97.421,58.8071
2007.9,-372.189,122.962
1923.72,-1004.42,84.3188
2077.79,-994.861,77.3825
2521.64,-912.136,8.66211
2658.12,-1469.24,-46.0911
3229.11,-1056.87,75.7389
3184.15,-642.903,-6.42613
3236.96,-1489.38,-1.36448
3447.43,-1290.38,105.181
3780.89,-840.698,117.857
3965.44,-1088.02,116.197
4473.57,-514.151,74.0788
4718.29,-763.271,65.6994
4608.78,176.224,88.3603
4380.6,-92.7197,88.1121
4172.64,-84.5799,84.7877
4159.71,195.93,78.0884
3365.49,301.659,106.916
6485.27,821.275,17.9595
8539.78,1837.5,-12.0119
8460.46,1728.58,-56.602
8751.68,899.767,-8.81532
8765.14,287.996,-4.13529
8692.28,160.12,-21.484
8660.23,-249.87,34.4077
2123.1,-3084.31,78.8065
3705.13,2651.78,144.313
2233.36,2091.34,64.6586
1701.69,3259.59,97.0958
3380.15,4761.86,206.376
3408.06,4386.47,168.592
2485.89,4579.96,176.78
3595.3,-3035.7,2.78128
3814.03,-1823.57,20.2393
4049.69,-1886.44,4.50607
4839.27,-2702.76,7.93008
6227.01,-3492.22,-19.6789
5701.93,-3452.15,12.0387
4185.01,-3790,13.5466
4959.08,-2522.52,41.786
4459.48,-2277.93,8.79132
5094.2,-1395.5,7.19883
6169.36,2093.73,148.521
6735.44,1558.68,140.723
3546.54,-2880.73,-8.91158
3926.53,-2633.23,-7.44813
5511.58,2703.33,9.03483
5328.19,1681.2,265.809
4263.01,-2135.5,-3.05632
5715.32,2347.25,271.141
3730.65,-2865.41,-1.92171
3049.21,-3208.83,136.437
2984.91,-3313.93,171.453
1276.41,-4136.99,55.9673
1962.83,-148.203,91.9927
2371.33,-267.064,49.6327
2540.67,-170.062,41.5899
2699.99,-214.828,-10.8825
3437.08,-675.133,67.9027
3195.82,-2059.66,-60.9593
6586.33,-2669.19,24.1669
2128.19,-3307.31,11.7581
2675.74,-1453.24,-40.0814
3742.07,-1702.56,54.5829
6613.32,403.172,-8.81093
3822.09,2650.29,140.067
3270.4,4455.99,147.658
864.376,-3208.94,43.2746
2311.55,3777.4,119.288
2697.27,3459.48,155.056
1995.99,2505.68,84.5939
3347.34,4547.79,155.605
3291.31,4642.88,168.108
2069.74,3165.76,163.439
6160.36,-2278.64,60.2693
7979.35,-2800.46,-22.9565
8031.13,-2031.62,-12.872
7724.67,-1858.97,-97.1698
8236.29,-2208.25,-17.9624
9067.84,-1448.32,74.6286
7736.74,-2830.41,-3.16306
8524.23,-2310.81,-22.3472
6275.19,-2517.13,21.52
6108.68,-2453.99,91.4191
6803.09,-1882.23,-37.6031
7995.08,-1494.23,-103.987
8712.67,-2467.91,-4.66279
6220.74,-1973.4,80.0075
6121.86,-2584.18,22.0672
8180.42,-1409.35,-9.48323
7390.06,-710.072,62.4664
6722.09,3321.67,174.419
6634.64,3754.61,152.289
6607.62,1865.31,143.641
5441.32,2585.77,267.343
3134.11,-2272.65,9.04539
4779.18,-1563.53,14.9162
4490.35,-1439.81,57.1109
4218.58,-2040.35,-5.44311
3474.71,-2910.82,0.706845
3982.71,-3330.01,75.098
4578.33,-2764.29,0.389912
4256.48,-1595.38,67.3074
3950.7,-1781.37,20.2581
4510.28,-1714.63,4.44374
4813.55,-1729.11,18.2729
5423.88,-2301.71,7.14307
5046.74,-2114.05,12.4717
3570.99,-2058.98,-72.4029
4739.35,-1316.46,72.9074
5426.26,-3468.94,-3.36355
5282.71,-1322.02,57.7443
2061.05,-3640.03,72.8918
1339.51,-3185.58,16.8475
1915.36,-3737.6,109.654
1542.18,-3210.85,64.6848
1439.5,-3328.75,81.4797
