-5001.5,1598.76,144.029
-5149.82,1541.42,182.17
-5216.2,1462.34,195.633
-5826.83,1339.42,281.06
-6169.47,1257.94,234.71
-6054.09,1257.23,270.87
-3437.52,1118.23,182.967
-4154.15,1041.89,152.618
-4291.67,1016.76,174.077
-5148.79,998.078,-57.7402
-3464.59,997.533,186.659
-5351.64,985.488,193.897
-3032.45,937.882,48.7494
-3593.45,910.239,177.523
-4540.75,895.472,159.154
-4307.35,886.931,193.812
-4631.53,3278.07,274.235
-3690.57,875.595,175.653
-5928.98,854.087,280.452
-3351.67,3806.77,282.097
-3214.38,837.785,20.0425
-5146.02,830.549,-89.1197
-5611.92,788.804,231.818
-4710.47,785.268,189.725
-4263.03,3245.52,346.379
-4535.75,5319.04,415.237
-1427.07,5138.82,246.807
-2060.15,5309.97,241.468
7364.34,3735.66,221.528
4027.05,3679.23,25.4779
5719.62,3673.78,65.1652
4760.27,3647.92,-21.7579
7262.29,3641.54,224.06
4875.02,3637.1,-4.4644
3121.82,3629.54,52.9232
3264.46,3602.53,29.1279
7076.43,3597.66,207.864
4352.25,3589.77,-0.0799
-2863.14,5124.54,292.838
-3250.75,3092.01,239.422
-5463.26,733.277,245.284
-1243.18,5104.01,252.967
-1231.76,4914.59,174.732
5582.85,3575.17,36.2144
5485.13,3546.06,28.2165
5648.27,3500.65,61.2663
3949.05,3471.36,28.4666
4495.23,3456.69,-14.5277
4790.61,3442.73,28.0548
-5995.6,714.204,298.353
3205.75,3432.17,28.7276
-5772.81,667.572,284.274
-5190.95,635.328,-62.0246
-5148.21,589.568,-27.0699
6250.55,3425.06,59.3819
5698.46,3373.57,59.7515
6077.69,3339.99,70.5354
-5438.03,576.522,252.087
-4125.02,541.476,233.458
-5366.89,500.158,254.538
-4829.17,492.294,197.988
4442.61,3312.17,16.263
-4250.21,423.793,244.978
-3287.7,330.22,18.4444
3285.2,3286,26.0825
-5728,328.762,99.5547
-5817.65,316.353,83.6513
-3770.12,3779.94,179.474
-2395.59,3776.57,173.369
6215.42,3258.65,66.4526
5552.18,3236.34,37.9475
-5829.52,311.682,198.098
-5925.31,299.4,169.693
-4166.4,229.642,247.483
-4541.69,222.143,253.747
-5529.42,196.368,341.114
-5708.52,146.113,190.828
-3449.73,124.983,11.4041
-4961.88,85.848,316.024
-3423.65,27.324,35.6203
-3586.67,-23.354,33.779
-4989.57,-144.006,309.673
-3570.33,3775.34,235.972
-5363.48,3689.44,107.937
4009.43,3198.81,26.2162
3546.17,3185.58,7.6564
4306.8,3178.55,27.794
4828.21,3166.54,8.4315
5622.4,3151.48,31.6321
3676.51,3139.47,4.5353
5762.38,3138.65,56.1208
-2654.98,3684.69,152.836
-1787.16,3683.02,170.38
-2647.85,3634.34,137.61
-3737.76,3593.7,231.262
-5167.09,3562.72,179.577
3442.07,3137.75,3.3502
3765.48,3121.68,9.0758
2695.34,3753.76,128.727
1879.55,3882.96,118.968
4653.8,3112.39,7.5872
2339.34,3194.99,31.2858
2208.17,3241.5,15.1772
2678.66,3745.68,128.205
2754.61,3863.87,136.961
2734.05,3920.11,152.974
1819.4,3339.21,134.39
2094.7,3086.23,24.0527
2215.54,4170.08,152.682
2558.42,3228.18,37.522
2723.65,3467.5,75.5844
2339.34,3194.99,31.2858
2570.91,3749.59,118.323
2407.17,4007.11,156.047
4421.81,3099.81,27.8759
4541.6,3034.25,9.2876
4980.89,3027.79,12.1247
5704.17,2930.96,48.5007
5228.35,2874.19,8.632
4952.44,2840.9,8.9537
5263.08,2790.09,20.6015
5154.43,2770.52,30.9665
5342.76,2763.63,30.6526
5608.24,2761.55,45.2715
6927.94,2748.9,-0.4558
