-2688.02,8292.72,1036.62
-212.827,8286.56,889.271
-2988.43,8239.63,1087.36
-674.648,8223.97,933.066
-2734.56,8196.15,1036.62
-2794.48,8191.02,1044.14
-2399.48,8184.4,1139.64
-729.494,8182.39,929.576
-392.846,8153.25,1020.5
-286.253,8136.27,867.359
-1265.3,8126.96,1018.43
-218.974,8125.98,848.504
-2241.15,8106.1,1167.39
-2777.4,8069.04,1050.31
602.649,7343.43,615.518
2485.73,7330.48,392.805
2996.15,7330.26,434.107
2252.33,7323.18,461.426
1512.27,7260.71,322.274
2399.82,7240.89,417.679
785.106,7238.31,552.417
1706.58,7941.5,371.817
1516.76,7235.53,326.998
575.545,7235.41,499.302
2847.63,7231.51,405.285
2846.91,7215.86,408.101
2548.75,7185.23,397.567
2521.35,7164.71,402.807
2547.99,7162.5,399.183
2507.15,7144.4,405.91
1119.96,7136.14,310.427
1450.23,7115.28,315.694
3483.75,7940.26,694.053
3022.01,7102.52,446.972
574.218,7070.19,498.368
1367.88,7067.23,306.292
4932.34,6672.22,-17.978
4690.38,6659.69,0.1829
3957.29,6310,109.057
5136.3,6302.94,-81.6133
4221.15,6277.39,-40.3804
5392.57,6229.99,-108.99
5172.35,6215.25,-97.6636
4325.34,6205.15,-38.2094
1379.27,7064.83,307.581
5636.43,6174.17,-22.3877
4609.01,6173.29,-92.2689
5256.57,6167.44,-127.884
5455.44,6107,-97.4798
3644.3,6096.59,143.128
824.111,7053.12,537.643
2508.66,7028.88,409.558
4079.1,6084.56,-46.7275
3066.55,7027.86,475.031
4860.72,6077.97,-94.5449
4795.46,6053.3,-92.8918
702.436,7010.36,473.773
4847.04,6037.1,-93.403
1442.64,7937.93,520.466
849.854,6999.95,402.02
1579.35,7935.66,411.484
681.144,6993.89,491.214
4160.64,6001.92,-71.2961
407.241,6944.92,513.619
3630.96,6943.63,830.104
4566.13,5945.59,-99.452
-2395.76,8016.46,1161.83
-2642.3,7923.45,1139.84
124.441,7908.77,1030.64
49.873,7854.36,1010.96
-115.694,7828.84,886.169
2352.56,6901.68,428.566
786.803,6898.43,405.357
819.82,6897.25,399.82
5916.37,5882.23,-25.0905
4419.11,5861.32,-89.7436
4020.99,5859.75,-68.8248
