3195.3,3459.07,111.574
2982.18,-4193.88,327.554
3449.74,-3619.39,288.77
6156.68,3656.82,269.225
2775.54,-3288.26,137.607
3143.3,-4131.73,322.787
2991.58,-4191.36,318.97
5540.51,4133.41,271.216
4131.74,3890.22,205.699
3488.35,-3462.63,284.888
967.836,-4350.38,42.0997
2332.78,4183.4,104.792
4224.73,3041.06,161.59
3462.93,3352.82,138.81
2217.72,3945.69,231.473
3817.14,2560.77,143.667
3003.54,3416.41,144.479
6267.02,-2778.6,51.8962
7836.37,-2393.38,-3.76277
6566.59,-1263.3,74.4452
8904.15,-2211.06,25.4241
7547.17,-2000.22,-85.8268
6714.79,-1268.81,42.5788
8150.01,-1316.63,-86.9548
8548.82,-1603.24,-11.7572
5982.48,-2162.25,250.67
5836.48,-1304.69,190.799
5596.64,-1390.88,185.008
5932.61,-1605.42,204.628
5786.22,-1446.34,208.336
1291.93,-3236.58,70.1968
2109.33,-3543.23,80.6974
1472.34,-4279.17,144.462
1822.89,-3192.72,128.106
3154.08,4750.04,158.477
2086.55,2294.28,75.6577
2634.67,-3579.12,71.88
2566.9,-3578.96,72.0194
-2.98043,213.983,27.1587
42.9415,-269.036,30.2597
-186.667,0.00864,-1.55533
-282.686,-71.3426,-1.4015
-325.914,345.184,26.4721
2221.39,-3377.13,72.7261
-3.16959,-245.643,15.0684
2139.27,2533.39,97.4857
